Class;Date;Opening Price;Closing Price;Maximum;Minimum;Var. %;Return;MOMENTUM5;EMA12;EMA26;MACD 12-26;EMA9 of MACD 12-26;MACD 12-26-9;ROI10;ROI20;ROI30;RSI 10;RSI 14;RSI 30;STOCHRSI10;STOCHRSI14;STOCHRSI30;ADX;Williams%R(14);CCI;ATR;UO;;;;;;;;;;;;;;;;;;;;;
1;20130429;15651.86;15760.78;15841.5;15548;0.018;0.018101412;-19.3;15594.72678;15781.69766;-186.970878;-2.200382726;-184.7704953;2.15214E-07;-4.51477E-08;-5.25495E-08;50.33859343;50.34709655;50.30525405;0.454322153;0.3602588;0.644228809;15.6418653;-29.56116137;43.15677074;311.1493749;42.36636264;;;;;;;;;;;;;;;;;;;;;
1;20130430;15975.56;16021.71;16128;15887.95;0.017;0.016555653;392.76;15660.41651;16040.17249;-379.7559816;-77.7115025;-302.0444791;3.17919E-07;2.28402E-08;-1.91606E-08;50.30826537;50.45347676;50.3150712;0.394495836;0.666175219;0.662619644;15.26098902;-9.96708583;129.1249152;315.1544195;43.31081447;;;;;;;;;;;;;;;;;;;;;
1;20130501;16033.36;16490.77;16490.77;16031.1;0.029;0.029276525;957.73;15788.1632;16525.43135;-737.2681495;-209.6228319;-527.6453176;4.09758E-07;9.01195E-08;-1.76773E-08;50.5852847;50.55172866;50.35279965;0.931883074;0.948717153;0.733297707;15.91570202;0;203.8139913;326.1476753;55.38810541;;;;;;;;;;;;;;;;;;;;;
1;20130502;16494.6;16563.43;16618.22;16290.22;0.004;0.004406101;1179.67;15907.43501;16566.35297;-658.9179599;-299.4818575;-359.4361024;2.41907E-07;1.78495E-07;5.77459E-08;50.75052981;50.588987;50.48406835;1;1;0.970815053;16.82705104;-3.519783121;202.5968329;326.2799842;62.23475709;;;;;;;;;;;;;;;;;;;;;
0;20130503;16550.95;16649.75;16676.97;16469.66;0.005;0.005211481;1169.19;16021.63732;16656.16516;-634.5278369;-366.4910534;-268.0367835;2.37162E-07;2.21714E-07;7.53235E-08;50.91313995;50.83246538;50.61110964;1;1;1;17.81159534;-1.89006777;183.303195;317.7821282;65.69830872;;;;;;;;;;;;;;;;;;;;;
1;20130506;16620.28;16565.25;16643.5;16472.77;-0.005;-0.005075151;804.47;16105.27004;16558.25653;-452.9864873;-383.7901402;-69.19634715;2.9848E-07;2.35199E-07;1.22754E-07;50.6002343;50.41009641;50.5289661;0.575631153;0.16095269;0.834467058;18.72581505;-8.054968745;148.4220524;307.7248333;69.89302223;;;;;;;;;;;;;;;;;;;;;
0;20130507;16664.69;16929.68;16942.33;16662.7;0.022;0.021999668;907.97;16232.10234;16958.25104;-726.1486956;-452.2618513;-273.8868443;4.78573E-07;2.9802E-07;5.98784E-08;50.69100891;50.66741075;50.61818687;0.698741478;0.672114539;1;20.25884086;-0.765585567;165.0582627;312.6787738;74.45183219;;;;;;;;;;;;;;;;;;;;;
0;20130508;17033.45;16767.66;17033.45;16762.55;-0.010;-0.009570175;276.89;16314.49583;16752.99915;-438.5033242;-449.5101458;11.00682165;4.6272E-07;2.3031E-07;1.14611E-07;50.04931473;50.46076664;50.54762072;0;0.26161046;0.802264669;21.86760781;-15.24506008;140.1235557;309.6945756;66.9340455;;;;;;;;;;;;;;;;;;;;;
1;20130509;16687.37;16748.28;16935.96;16447.72;-0.001;-0.001155796;184.85;16381.23185;16747.91699;-366.6851349;-432.9451437;66.26000876;5.13737E-07;2.95208E-07;1.12604E-07;49.35874448;50.32912851;50.46555292;0;0.000107773;0.572300234;21.9446376;-16.35664917;104.8152913;322.4478202;65.36501213;;;;;;;;;;;;;;;;;;;;;
0;20130510;16812.13;16922.29;16922.29;16657.31;0.010;0.010389724;272.54;16464.47157;16935.70331;-471.2317403;-440.602463;-30.62927728;5.32667E-07;3.31866E-07;1.41539E-07;49.6731835;50.38186263;50.55552212;0.202290232;0.104865525;0.824405396;22.01616527;-6.375863948;107.5312293;318.3429759;65.6114862;;;;;;;;;;;;;;;;;;;;;
1;20130513;16914;16862.99;16920.11;16804.75;-0.004;-0.003504254;297.74;16525.7821;16857.39667;-331.6145723;-418.8048848;87.19031255;4.06415E-07;3.03781E-07;1.18208E-07;49.79033361;50.06461213;50.44815597;0.277657219;0;0.523551782;22.08258382;-9.777165964;98.60544723;303.9999062;64.34570937;;;;;;;;;;;;;;;;;;;;;
1;20130514;16927.66;17121.87;17164.44;16904.67;0.015;0.015351963;192.19;16617.48793;17142.2141;-524.7261748;-439.9891428;-84.73703197;3.9324E-07;3.45366E-07;1.19422E-07;50.0650243;49.9578815;50.5718419;0.454375884;0;0.870135505;22.79743315;-2.271078295;112.0437843;303.8177701;66.52284766;;;;;;;;;;;;;;;;;;;;;
0;20130515;17139.44;17255.57;17255.57;17072.09;0.008;0.007808727;487.91;16715.6544;17264.28968;-548.6352841;-461.7183711;-86.91691304;2.65783E-07;3.2869E-07;1.35441E-07;50.25421723;49.67463609;50.69642537;0.576090682;0;1;23.681926;0;117.3553201;295.2222151;70.77179034;;;;;;;;;;;;;;;;;;;;;
1;20130516;17190.56;17090.62;17212.05;17023;-0.010;-0.009559232;342.34;16773.34142;17077.26079;-303.9193779;-430.1585724;126.2391946;1.86634E-07;2.1054E-07;2.02946E-07;50.2499379;49.74303978;50.54416164;0.57333763;0.05907925;0.625649061;24.25493026;-9.659926094;96.74290446;290.7470568;64.59652709;;;;;;;;;;;;;;;;;;;;;
0;20130517;17159.55;17284.03;17361.11;17157.54;0.011;0.011316734;361.74;16851.90889;17299.93532;-448.0264334;-433.7321446;-14.29428878;2.19869E-07;2.24164E-07;2.00534E-07;50.43605289;49.99610911;50.60308377;0.808629567;0.277651487;0.770513199;25.16541599;-5.232289772;106.1864501;289.3001242;70.45592919;;;;;;;;;;;;;;;;;;;;;
1;20130520;17302.98;17171.52;17376.12;17085.25;-0.007;-0.006509477;308.53;16901.07983;17161.6419;-260.5620681;-399.0981293;138.5360613;2.12957E-07;2.50449E-07;2.42985E-07;50.25634642;50.05101252;50.39983892;0.67374158;0.325070749;0.270821654;25.62984695;-15.21166971;92.20108356;289.4122582;66.69400166;;;;;;;;;;;;;;;;;;;;;
1;20130521;17280.97;17315.25;17320.98;17051.34;0.008;0.008370255;193.38;16964.79832;17327.06601;-362.26769;-391.7320415;29.46435144;1.32476E-07;3.00196E-07;2.29967E-07;50.36881066;50.20298459;50.40884342;0.937583123;0.456326768;0.292959845;25.87968844;-5.605488535;88.99723528;287.999954;66.61483214;;;;;;;;;;;;;;;;;;;;;
0;20130522;17271.28;17492.97;17492.97;17207.52;0.010;0.010263785;237.4;17046.0555;17505.73185;-459.6763459;-405.3209023;-54.35544353;2.44512E-07;3.44023E-07;2.16331E-07;50.38544075;50.37321657;50.58250497;0.953019826;0.603353608;0.719918799;26.59421956;0;105.7668889;287.8178145;70.9947884;;;;;;;;;;;;;;;;;;;;;
1;20130523;17466.62;17544.01;17593.87;17369.03;0.003;0.002917744;453.39;17122.66388;17546.95447;-424.2905891;-409.1148397;-15.17574938;2.6702E-07;3.78728E-07;2.80698E-07;50.34217915;50.53589266;50.55870011;0.876946516;0.867524735;0.661392893;27.51784882;-4.35021594;117.2157503;283.3193991;69.9361112;;;;;;;;;;;;;;;;;;;;;
0;20130524;17452.52;17604.61;17644.73;17452.3;0.004;0.00345417;320.58;17196.80944;17609.04504;-412.2355999;-409.7389917;-2.496608172;2.26704E-07;3.69363E-07;2.91411E-07;50.4828229;50.50619054;50.50324838;1;0.837606439;0.525060964;28.50471129;-3.351684614;125.0135913;276.8272992;69.38146124;;;;;;;;;;;;;;;;;;;;;
0;20130527;17459.52;17506.87;17514.89;17354.25;-0.006;-0.005551955;335.35;17244.51107;17499.01038;-254.4993164;-378.6910567;124.1917403;2.16273E-07;3.03871E-07;2.87312E-07;50.16994849;50.42646957;50.45429673;0.251135815;0.87294948;0.404709959;28.83081958;-11.51702993;97.34914825;274.9367778;70.61501307;;;;;;;;;;;;;;;;;;;;;
1;20130528;17496.79;17427.47;17577.56;17325.32;-0.005;-0.004535362;112.22;17272.65859;17421.96689;-149.3083002;-332.8145054;183.5062052;1.03144E-07;2.44744E-07;2.78547E-07;50.1684469;50.2655128;50.17766398;0;0.68606351;0;29.3185953;-18.15022431;88.21742622;273.3155794;68.55005546;;;;;;;;;;;;;;;;;;;;;
0;20130529;17472.08;17545.46;17591.27;17386.13;0.007;0.006770346;52.49;17314.62804;17554.95947;-240.331429;-314.3178901;73.98646109;9.65321E-08;1.78962E-07;2.42918E-07;50.23770376;50.18955629;50.35292937;0.220299455;0.597870853;0.337853562;29.81304112;-10.05347269;95.47032706;268.4458952;73.54069351;;;;;;;;;;;;;;;;;;;;;
0;20130530;17127.61;17008.42;17223.6;17001.07;-0.031;-0.030608488;-535.59;17267.51911;16966.3785;301.140609;-191.2261903;492.3667993;-2.41777E-08;8.16793E-08;1.9962E-07;50.2674187;50.31453263;50.37239588;0.314819828;0.742980156;0.375378544;28.18399132;-75.75299412;-9.387905806;288.1561884;55.90220538;;;;;;;;;;;;;;;;;;;;;
1;20130531;17133.86;16896.81;17149.93;16844.89;-0.007;-0.006562044;-707.8;17210.48694;16891.45858;319.0283636;-89.17527948;408.2036431;-1.30149E-07;4.73793E-08;1.26651E-07;50.42971035;50.30633096;50.41219835;0.831054065;0.733457246;0.452104519;26.3253971;-93.50870174;-46.03928144;289.3621749;47.95697947;;;;;;;;;;;;;;;;;;;;;
1;20130603;17009.25;17159.15;17159.15;16987.32;0.016;0.015526008;-347.72;17202.58895;17179.74165;22.84730162;-66.77076326;89.61806488;2.59092E-10;1.06685E-07;1.41737E-07;50.33717044;50.31302696;50.34246364;0.536693462;0.741231923;0.317679117;24.56001753;-60.70964193;-17.81237296;287.4320196;50.54284123;;;;;;;;;;;;;;;;;;;;;
0;20130604;17271.19;17519.79;17549.35;17265.93;0.021;0.021017358;92.32;17251.38911;17545.94757;-294.5584544;-112.3283015;-182.2301529;7.24413E-08;1.01685E-07;1.88228E-07;50.38597774;50.36043277;50.26543596;0.691944802;0.778698046;0.169195272;24.12815648;-15.62062412;79.66977864;294.7725896;54.53317432;;;;;;;;;;;;;;;;;;;;;
1;20130605;17363.62;17237.1;17489;17237.1;-0.016;-0.016135467;-308.36;17249.19079;17213.34249;35.84829141;-82.69298291;118.5412743;-7.95243E-08;8.43087E-08;2.45636E-07;50.37369626;50.32494132;50.05434504;0.652878584;0.609192718;0;23.59581036;-50.96394279;35.7815937;293.9095475;49.32518049;;;;;;;;;;;;;;;;;;;;;
0;20130606;17197.67;17350.96;17440.39;17194.33;0.007;0.006605519;342.54;17264.84759;17361.54596;-96.69837346;-85.49406102;-11.20431244;-5.77485E-08;1.06121E-07;2.31057E-07;50.3184005;50.33693553;49.88565781;0.476988052;0.589677698;0;22.89991847;-36.72859572;31.27100066;290.4917227;50.53229443;;;;;;;;;;;;;;;;;;;;;
0;20130607;17403.96;17214.08;17404.48;17108.88;-0.008;-0.007888901;317.27;17257.03719;17202.73646;54.30072577;-57.53510366;111.8358294;-1.24102E-07;5.38728E-08;2.33521E-07;50.25819177;50.32663284;49.98259149;0.343503355;0.395790218;0.119557912;21.85146175;-53.8420184;-9.317737118;290.8565996;48.13086074;;;;;;;;;;;;;;;;;;;;;
1;20130610;17097.41;17058.05;17289.46;17018.83;-0.009;-0.009064092;-101.1;17226.42378;17046.92027;179.5035044;-10.12738205;189.6308864;-1.45826E-07;3.80688E-08;1.83118E-07;50.36705442;50.38508116;50.09004124;0.760181027;0.56455193;0.252086343;20.46700751;-73.34966993;-70.44926849;289.4118425;49.94603864;;;;;;;;;;;;;;;;;;;;;
0;20130611;17192.68;17135.48;17289.63;17081.53;0.005;0.004539206;-384.31;17212.43243;17142.29229;70.14013938;5.926122237;64.21401714;-9.22096E-08;6.34599E-09;1.30734E-07;50.37658032;50.31185146;50.18561752;0.723290564;0.353110965;0.369970042;19.18219561;-63.6689838;-53.37261205;285.2809966;50.12524892;;;;;;;;;;;;;;;;;;;;;
0;20130612;17020.64;16971.17;17270.23;16968.06;-0.010;-0.009588876;-265.93;17175.31513;16958.00675;217.3083826;48.20257432;169.1058083;-1.89497E-07;-4.48489E-08;8.17378E-08;50.33047483;50.31969074;50.25482183;0.421429914;0.41099296;0.455326573;18.16249191;-84.21184237;-93.1368616;286.487354;40.3250897;;;;;;;;;;;;;;;;;;;;;
1;20130613;16984.81;16525.07;17047.34;16525.07;-0.026;-0.026285754;-825.89;17075.27742;16491.76717;583.5102442;155.2641083;428.2461359;-1.68453E-07;-9.66692E-08;5.47411E-08;50.44876899;50.36048645;50.36774087;1;0.721488288;0.594600823;18.79520364;-100;-221.5203237;303.3289716;27.09046918;;;;;;;;;;;;;;;;;;;;;
0;20130614;16590.01;16691.06;16747.26;16417.1;0.010;0.010044738;-523.02;17016.16705;16706.39022;309.7768282;186.1666523;123.6101759;-6.72831E-08;-9.95182E-08;-1.08747E-08;50.24902273;50.27917375;50.37173039;0;0.458343026;0.599521495;19.6826057;-76.66777383;-203.6680522;305.2454736;34.48140861;;;;;;;;;;;;;;;;;;;;;
0;20130617;16679.65;16556.34;16768.31;16458.08;-0.008;-0.008071387;-501.71;16945.42442;16544.79768;400.6267476;229.0586713;171.5680763;-2.10358E-07;-1.05045E-07;2.05278E-08;50.36267567;50.43941484;50.37260371;0.568986538;1;0.600598647;20.3947637;-88.14141053;-172.0013713;305.6015112;32.49586926;;;;;;;;;;;;;;;;;;;;;
0;20130618;16506.56;16286.6;16506.56;16113.93;-0.016;-0.016292248;-848.88;16844.06682;16266.73864;577.3281793;298.7125729;278.6156064;-4.42924E-07;-1.82499E-07;-4.28001E-08;50.32996284;50.45510862;50.47246584;0.405214626;1;0.723768511;21.9285586;-87.97076814;-203.1870353;315.3735461;32.56498488;;;;;;;;;;;;;;;;;;;;;
1;20130619;16252.44;16024.03;16377.92;15992.28;-0.016;-0.016121842;-947.14;16717.90731;16005.3601;712.5472043;381.4794992;331.0677051;-4.50097E-07;-2.67821E-07;-5.79669E-08;50.58861099;50.6177871;50.54107021;1;1;0.808385074;23.61024424;-97.96091377;-197.728026;320.3925785;31.65583508;;;;;;;;;;;;;;;;;;;;;
0;20130620;15786.91;16116.34;16119.87;15764.8;0.006;0.005760723;-408.73;16625.35849;16124.87692;500.4815771;405.2799148;95.20166233;-4.52761E-07;-2.57466E-07;-8.96565E-08;49.97813743;50.38750677;50.41235917;0;0.319931326;0.649632988;25.60413318;-80.3009162;-179.2908891;322.8695372;38.92855389;;;;;;;;;;;;;;;;;;;;;
0;20130621;16181.13;16152.91;16227.87;16020.11;0.002;0.002269126;-538.15;16552.67411;16155.06639;397.6077176;403.7454754;-6.137757757;-3.88849E-07;-2.60552E-07;-9.93354E-08;49.93010473;50.13959566;50.33771672;0;0;0.557569062;26.87434726;-78.25166008;-131.3180957;314.6474274;41.76834313;;;;;;;;;;;;;;;;;;;;;
0;20130624;16151.39;16194.14;16301.45;15955.77;0.003;0.002552481;-362.2;16497.51502;16197.14566;300.3693529;383.0702509;-82.70089798;-3.16126E-07;-2.34866E-07;-8.6789E-08;49.97774716;49.80918314;50.24397808;0.072349241;0;0.441951899;27.66556559;-75.09917643;-110.7294769;316.8640397;48.56531395;;;;;;;;;;;;;;;;;;;;;
0;20130625;16141.35;16197.94;16320.83;16107.35;0.000;0.000234653;-88.66;16451.42655;16198.0011;253.4254483;357.1412904;-103.715842;-3.42626E-07;-2.20086E-07;-1.14017E-07;49.69128782;49.82868849;50.15937712;0;0.024122255;0.337605156;28.29543988;-74.1500009;-90.07639945;309.4794655;46.34091013;;;;;;;;;;;;;;;;;;;;;
0;20130626;16259;16045.52;16303.63;16045.52;-0.009;-0.009409839;21.49;16388.97939;16033.79068;355.1887051;356.7507733;-1.562068192;-3.44765E-07;-2.72597E-07;-1.31377E-07;49.97384052;49.74172155;50.22470226;0.314883995;0;0.472584583;29.04030715;-82.87958626;-91.53806179;305.8102179;43.11627588;;;;;;;;;;;;;;;;;;;;;
0;20130627;15811.52;15549.23;15952.08;15505.35;-0.031;-0.030930129;-567.11;16259.78718;15511.9561;747.8310745;434.9668336;312.864241;-3.85638E-07;-2.82332E-07;-1.35239E-07;50.27521395;50.05739838;50.37746182;0.650742284;0.36033472;0.685511868;30.82233591;-97.54074473;-140.1912184;322.5502024;37.64727641;;;;;;;;;;;;;;;;;;;;;
0;20130628;15539.39;15254.82;15692.53;15254.82;-0.019;-0.018934057;-898.09;16105.17684;15235.0403;870.1365411;522.0007751;348.135766;-5.83045E-07;-3.28332E-07;-2.33346E-07;50.33092852;50.40386529;50.49093066;0.712832034;0.755815293;0.868587666;32.84076196;-100;-152.7313695;330.7759022;35.29835177;;;;;;;;;;;;;;;;;;;;;
0;20130701;15133.47;15112.38;15267.84;14901.46;-0.009;-0.009337377;-1081.76;15952.43887;15102.94459;849.4942732;587.4994747;261.9947985;-5.96918E-07;-4.13688E-07;-2.63895E-07;50.71090399;50.36269533;50.68464875;1;0.708821142;1;35.1356067;-91.09580077;-163.6474476;333.319052;32.16000104;;;;;;;;;;;;;;;;;;;;;
1;20130702;15274.92;15056.57;15309.36;15003.54;-0.004;-0.003692999;-1141.37;15814.61289;15053.00272;761.6101625;622.3216122;139.2885503;-5.15451E-07;-4.9728E-07;-3.05427E-07;51.0391387;50.69652304;50.78152115;1;1;1;37.05580821;-92.77173001;-144.31188;331.354834;29.6613493;;;;;;;;;;;;;;;;;;;;;
1;20130703;15083.81;15362.88;15396.27;15008.71;0.020;0.020343943;-682.64;15745.11552;15386.71671;358.3988055;569.5370509;-211.1382454;-2.67811E-07;-3.68639E-07;-3.30664E-07;50.95696566;50.60198814;50.53910934;0.939034029;0.900990003;0.729409834;38.39040252;-75.28349894;-118.9488017;335.3694888;34.59067181;;;;;;;;;;;;;;;;;;;;;
0;20130704;15400.04;15430.47;15551;15296.58;0.004;0.004399566;-118.76;15696.70852;15433.83564;262.8728787;508.2042165;-245.3313377;-2.75459E-07;-3.74172E-07;-2.90273E-07;50.74183506;50.27402146;50.29620929;0.779423935;0.557497992;0.458274666;38.86033367;-71.66296167;-92.17785049;329.5873824;34.61143013;;;;;;;;;;;;;;;;;;;;;
1;20130705;15497.1;15239.28;15545.86;15195;-0.012;-0.01239042;-15.54;15626.3349;15224.31418;402.0207165;486.9675165;-84.94679995;-3.75111E-07;-3.93636E-07;-2.91776E-07;50.67375953;50.53694058;50.27939603;0.728917214;0.83286321;0.439507003;39.47993204;-78.95333624;-93.94621897;331.1068551;34.38430529;;;;;;;;;;;;;;;;;;;;;
0;20130708;15359.11;15459.57;15552.5;15216.88;0.015;0.014455407;347.19;15600.67876;15477.6666;123.0121587;414.1764449;-291.1642862;-2.92772E-07;-3.11959E-07;-3.02871E-07;50.38144968;50.6004715;50.25071973;0.512046159;0.89940157;0.407497324;40.02080527;-62.19945004;-74.26901904;331.4292226;41.28822982;;;;;;;;;;;;;;;;;;;;;
0;20130709;15500.26;15365.71;15515.19;15278.36;-0.006;-0.00607132;309.14;15564.52972;15357.09795;207.4317663;372.8275092;-165.3957429;-3.35599E-07;-3.48391E-07;-2.62104E-07;50.06958344;50.75289964;50.43717328;0.089874285;1;0.615624553;40.5230447;-67.29182666;-68.42669254;324.6721353;46.72996659;;;;;;;;;;;;;;;;;;;;;
1;20130710;15194.43;15282.81;15317.1;15023.6;-0.005;-0.00539513;-80.07;15521.18822;15277.09554;244.0926826;347.0805439;-102.9878612;-3.1115E-07;-3.36561E-07;-2.925E-07;50.2473831;50.70012913;50.381678;0.183382698;0.947812849;0.553678408;41.46991006;-73.13244609;-83.49874626;325.917697;48.05027841;;;;;;;;;;;;;;;;;;;;;
0;20130711;15379.37;15808.15;15808.15;15289.86;0.034;0.034374569;377.68;15565.33619;15849.00034;-283.6641528;220.9316045;-504.5957574;1.12298E-07;-1.33512E-07;-2.27781E-07;50.4826476;50.60905931;50.39083114;0.426034679;0.857749764;0.563895527;40.05685459;-36.12025053;-18.80278108;340.1621472;58.16436202;;;;;;;;;;;;;;;;;;;;;
1;20130712;15788.56;15533.69;15902.37;15533.69;-0.017;-0.01736193;294.41;15560.46755;15509.43536;51.03218723;186.9517211;-135.9195338;1.24403E-07;-2.24088E-07;-1.40932E-07;50.40641877;50.43432759;50.51565166;0.34741221;0.684949612;0.703225388;38.38541021;-55.45699853;-9.373925096;342.1991367;48.10604102;;;;;;;;;;;;;;;;;;;;;
0;20130715;15623.49;15799.62;15825.5;15563.64;0.017;0.017119564;340.05;15597.26023;15821.9419;-224.6816647;104.6250439;-329.3067087;2.89762E-07;-1.40596E-07;-2.10338E-07;50.44792056;50.3067656;50.35526512;0.390217188;0.558797765;0.524195247;36.83335471;-35.94499954;11.76126058;338.5999127;51.92921547;;;;;;;;;;;;;;;;;;;;;
0;20130716;15866.7;15790.55;15983.69;15678.23;-0.001;-0.000574064;424.84;15626.99712;15788.13524;-161.1381205;51.47241104;-212.6105315;3.0968E-07;-9.09059E-08;-2.1897E-07;50.2091438;50.35284946;50.21137738;0.157271986;0.424803077;0.36358175;34.77139103;-17.84648365;36.20377952;336.2327761;54.58459719;;;;;;;;;;;;;;;;;;;;;
0;20130717;15710.86;15677.26;15783.42;15570.1;-0.007;-0.007174544;394.45;15634.72987;15668.73114;-34.0012661;34.37767562;-68.37894171;1.36387E-07;-6.30269E-08;-1.86325E-07;50.22970245;50.32969848;50.34709517;0.23818316;0.116265513;0.515075612;33.19848118;-28.31468357;12.34025971;327.9625778;54.31143437;;;;;;;;;;;;;;;;;;;;;
0;20130718;15905.04;15677.3;15916.17;15642.15;0.000;2.55147E-06;-130.85;15641.27912;15677.95914;-36.68002318;20.16613586;-56.84615904;1.08339E-07;-8.13914E-08;-2.16634E-07;50.33294661;50.30667148;50.17624441;0.43590466;0.068180218;0.242390449;31.21994875;-28.3109875;31.77427852;324.1095365;53.21990699;;;;;;;;;;;;;;;;;;;;;
1;20130719;15702.47;15430.57;15727.13;15397.69;-0.016;-0.015738042;-103.12;15608.86233;15411.54007;197.3222666;55.59736201;141.7249046;8.83769E-08;-1.41042E-07;-2.02463E-07;50.28151817;50.24211471;50.33233223;0.513079447;0;0.350394834;30.14630753;-56.43217875;-15.17897319;324.4902839;46.68201417;;;;;;;;;;;;;;;;;;;;;
0;20130722;15482.05;15597.34;15597.34;15439.39;0.011;0.010807767;-202.28;15607.08967;15611.6323;-4.542636652;43.56936228;-48.11199893;6.40457E-08;-1.1307E-07;-2.15053E-07;50.35458538;50.16436264;50.39117523;0.68997015;0;0.37257949;29.14935498;-39.62645388;-0.99926812;313.2245493;42.61274409;;;;;;;;;;;;;;;;;;;;;
1;20130723;15601.83;15529.95;15664.05;15493.07;-0.004;-0.004320609;-260.6;15595.22203;15523.66675;71.5552791;49.16654564;22.38873346;7.55967E-08;-1.28227E-07;-2.02068E-07;50.31051389;50.22154559;50.24784288;0.370635041;0.097161186;0.142194984;27.93676498;-47.26015269;15.39763098;303.0642244;45.09968043;;;;;;;;;;;;;;;;;;;;;
1;20130724;15573.12;15695.03;15779.37;15406.8;0.011;0.010629783;17.77;15610.5771;15708.21179;-97.63469065;19.80629838;-117.440989;1.76903E-07;-6.30374E-08;-1.88368E-07;50.21175263;50.30609165;50.33781474;0.009538543;0.2408158;0.286810782;26.32640192;-30.06593132;50.93517141;308.0289226;45.34609414;;;;;;;;;;;;;;;;;;;;;
1;20130725;15659.13;16053.61;16110.82;15632.59;0.023;0.022846723;376.31;15678.73601;16080.17909;-401.4430871;-64.44357871;-336.9995084;1.01144E-07;1.05862E-07;-1.04866E-07;50.30911949;50.35160392;50.44559181;0.418699424;0.318146995;0.460045696;25.24744474;-5.26204448;150.0375254;320.1861424;54.42662577;;;;;;;;;;;;;;;;;;;;;
1;20130726;15984.95;16124.36;16163.49;15974.66;0.004;0.004407108;693.79;15747.29354;16127.75853;-380.4649877;-127.6478605;-252.8171272;2.35707E-07;1.77776E-07;-7.70286E-08;50.39240475;50.52700518;50.37691407;0.767499083;0.616176286;0.349656895;24.41212168;-3.432787374;174.7807001;310.8035608;56.25456228;;;;;;;;;;;;;;;;;;;;;
0;20130729;16150.34;16233.55;16266.9;16122.75;0.007;0.006771742;636.21;15822.10223;16241.68781;-419.5855761;-186.0354036;-233.5501725;1.70378E-07;2.26197E-07;-5.00041E-08;50.52887184;50.57384281;50.52200799;1;0.764288499;0.582872853;23.96135427;-2.682377544;187.9649206;298.8997351;61.7291618;;;;;;;;;;;;;;;;;;;;;
1;20130730;16269.19;16238.58;16446.76;16223.95;0.000;0.000309852;708.63;15886.17573;16238.34094;-352.1652056;-219.261364;-132.9038416;1.75769E-07;2.38452E-07;-1.01205E-09;50.70471878;50.55709974;50.64562159;1;0.883157275;0.781562542;24.06758948;-17.99464085;190.062984;293.464754;61.74606747;;;;;;;;;;;;;;;;;;;;;
0;20130731;16273.97;16442.71;16453.93;16254.33;0.013;0.01257068;747.68;15971.79639;16458.4307;-486.6343081;-272.7359528;-213.8983553;2.93672E-07;2.11855E-07;3.34602E-08;50.9113057;50.68114682;50.76520335;1;1;0.973771664;24.18666685;-1.062258578;177.5217776;287.8851287;60.86541351;;;;;;;;;;;;;;;;;;;;;
